Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P	KEGG	KEGG Definition
Skcos3826	CAMNT_0000284391	MMETSP0013_2-20120614|15565 	30.98630579	35.78518448	16.43023345	10.83291653	5.841369814	8.738693405	1.287173573	4.031536289	13.75309752	3.131447193	0	0	1	0	NaN	NaN
Skcos3825	CAMNT_0000284387	MMETSP0013_2-20120614|15563 	4.602917328999999	30.00342134	6.701805748	6.341219432000001	2.758424634	5.8257956029999995	0.643586786	0.8063072579999999	6.139775677	0.0	0	0	1	0	NaN	NaN
Skcos3824	CAMNT_0000284317	MMETSP0013_2-20120614|15528 	14.24236014	48.44331641	5.512775696	7.662306814	2.920684907	19.90480165	5.148694291	3.7627672039999998	20.875237300000002	8.611479781	0	1	1	0	NaN	NaN
Skcos382	CAMNT_0000274009	MMETSP0013_2-20120614|10374 	69.61078598	177.6629159	67.45043204	28.79970492	17.36184917	59.71440494	27.99602521	21.50152688	102.90264029999999	30.79256407	0	1	1	0	K14648	poly(U)-specific endoribonuclease [EC:3.1.-.-]
Skcos3817	CAMNT_0000283455	MMETSP0013_2-20120614|15097 	8.938998871	198.6849576	12.64695601	17.43835344	12.65630126	14.56448901	2.574347146	3.7627672039999998	2.701501298	2.87049326	0	1	0	0	NaN	NaN
Skcos381	CAMNT_0000274005	MMETSP0013_2-20120614|10372 	15.14293092	208.00313899999998	84.20494641	117.31255949999999	32.12753398	98.06755932	42.7985213	31.98352123	109.53359809999999	30.79256407	0	1	1	0	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]
Skcos3808	CAMNT_0000283539	MMETSP0013_2-20120614|15139 	8.73887203	14.31407379	7.242273953	1.849522334	1.460342454	4.126605219	3.539727325	1.6126145159999998	11.29718725	1.8266775290000001	0	0	1	0	NaN	NaN
Skcos3804	CAMNT_0000283513	MMETSP0013_2-20120614|15126 	3.268738393	27.08447296	3.458996515	1.849522334	0.9735616359999999	8.253210438	1.287173573	2.418921774	12.27955135	3.9143089910000004	0	0	1	0	NaN	NaN
Skcos3799	CAMNT_0000282943	MMETSP0013_2-20120614|14841 	0.43360815399999997	15.43674625	0.6485618470000001	0.7926524290000001	0.162260273	1.699190384	0.321793393	0.0	3.929456433	0.521907866	0	0	1	0	NaN	NaN
Skcos3797	CAMNT_0000282787	MMETSP0013_2-20120614|14763 	3.735701021	92.78887836	49.07451305	5.548567003	18.33541081	116.03042909999999	64.03688525	43.54059193	193.7713204	51.14697082	0	0	1	0	NaN	NaN
Skcos379	CAMNT_0000274413	MMETSP0013_2-20120614|10576 	0.8672163079999999	3.171549684	0.43237456399999996	0.0	0.0	44.17894999	0.643586786	0.537538172	14.24427957	0.260953933	0	1	1	0	NaN	NaN
Skcos3788	CAMNT_0000282653	MMETSP0013_2-20120614|14696 	12.84147226	57.31242879999999	21.51063458	8.454959243	7.139451995	22.57495796	9.653801796	7.2567653210000005	56.48593623	8.089571916	0	0	1	0	NaN	NaN
Skcos3786	CAMNT_0000282641	MMETSP0013_2-20120614|14690 	86.78833978	80.69208266	43.88601828	26.42174763	9.735616357	38.35315439	11.90635555	11.28830161	33.15478866	14.09151237	0	1	1	0	K12275	translocation protein SEC62
Skcos3784	CAMNT_0000282443	MMETSP0013_2-20120614|14591 	5.336715744	41.45468038	2.2699664630000003	4.491697098	1.460342454	13.10804011	0.643586786	0.537538172	11.54277827	1.3047696640000002	0	1	1	0	K13116	ATP-dependent RNA helicase DDX41 [EC:3.6.4.13]
Skcos3782	CAMNT_0000280647	MMETSP0013_2-20120614|13693 	1.367533409	11.84419439	1.837591899	2.377957287	0.162260273	2.427414835	0.0	0.268769086	5.89418465	0.260953933	0	0	1	0	NaN	NaN
Skcos3780	CAMNT_0000280639	MMETSP0013_2-20120614|13689 	5.870387318	24.53039313	9.187959493	3.1706097160000004	3.569725998	48.79103818	4.183314112	8.331841665	74.65967223	10.17720338	0	1	1	0	K17969	mitochondrial fission 1 protein
Skcos3778	CAMNT_0000280981	MMETSP0013_2-20120614|13860 	4.536208382	50.85706219	5.94515026	3.6990446689999996	1.460342454	7.039503021	2.574347146	3.493998118	13.99868854	5.219078655	0	0	1	0	NaN	NaN
Skcos3770	CAMNT_0000279715	MMETSP0013_2-20120614|13227 	2.568294452	7.662239501	0.540468205	3.963262145	0.811301363	1.9419318680000002	0.321793393	0.0	4.420638488	0.260953933	0	0	1	0	NaN	NaN
Skcos3765	CAMNT_0000279499	MMETSP0013_2-20120614|13119 	13.20837147	28.15101179	3.350902874	4.491697098	2.5961643619999997	13.10804011	0.321793393	0.268769086	18.173735999999998	1.8266775290000001	0	1	1	0	K03665	GTP-binding protein HflX
Skcos3764	CAMNT_0000280127	MMETSP0013_2-20120614|13433 	10.94026727	9.318181372	6.053243901	2.6421747630000003	0.48678081799999995	1.213707417	0.96538018	0.0	3.4382743789999997	0.260953933	0	0	1	0	NaN	NaN
Skcos3761	CAMNT_0000280337	MMETSP0013_2-20120614|13538 	154.2977939	244.91099590000002	142.89979350000002	39.1041865	32.77657507	102.922389	34.43189307	44.0781301	118.3748751	50.10315509	0	1	1	0	K04498	E1A/CREB-binding protein [EC:2.3.1.48]
Skcos3760	CAMNT_0000280327	MMETSP0013_2-20120614|13533 	158.600521	34.12924261	51.77685408	14.79617868	6.977191723	70.88051317	16.41146305	20.42645053	58.69625547	32.35828766	0	1	1	0	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]
Skcos376	CAMNT_0000274627	MMETSP0013_2-20120614|10683 	19.04540431	64.94660149	6.593712106	14.00352625	2.433904089	11.65159121	3.539727325	2.68769086	20.13846422	3.653355059	0	1	1	0	NaN	NaN
Skcos3750	CAMNT_0000279055	MMETSP0013_2-20120614|12897 	698.1758372	336.2965337	668.3429829	487.4812438999999	811.3013631	2513.588061	1178.729199	1069.9697310000001	2354.972359	1293.026737	0	1	1	0	K03283	heat shock 70kDa protein 1/8
Skcos3748	CAMNT_0000278841	MMETSP0013_2-20120614|12790 	3.502219707	42.4931524	4.107558361000001	4.755914574	4.218767088	9.466917856	5.470487684	1.8813836019999999	19.64728217	0.782861798	0	0	1	0	K06171	nicastrin
Skcos3740	CAMNT_0000277863	MMETSP0013_2-20120614|12301 	188.2526479	88.35432216	65.5047465	30.38500978	13.46760263	19.17657719	16.73325645	6.181688977	33.64597071	8.350525848	0	0	1	0	NaN	NaN
Skcos374	CAMNT_0000274597	MMETSP0013_2-20120614|10668 	0.133417894	7.690306313	0.7566554879999999	1.056869905	0.162260273	0.9709659340000001	0.0	0.268769086	8.595685948	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos3737	CAMNT_0000278351	MMETSP0013_2-20120614|12545 	12.87482673	16.58748551	4.7561202080000005	1.849522334	0.48678081799999995	2.670156318	0.96538018	0.0	3.192683352	0.782861798	0	0	1	0	NaN	NaN
Skcos3733	CAMNT_0000278153	MMETSP0013_2-20120614|12446 	26.01648925	162.75943909999998	36.75183797	33.81983697	9.411095812000001	18.20561126	15.12428948	14.78229973	42.97842974	17.22295956	0	0	1	0	NaN	NaN
Skcos3731	CAMNT_0000277345	MMETSP0013_2-20120614|12042 	9.072416764	19.22576578	2.2699664630000003	3.1706097160000004	1.135821908	4.85482967	2.252553752	0.268769086	4.911820542	0.782861798	0	0	1	0	K13237	peroxisomal 2,4-dienoyl-CoA reductase [EC:1.3.1.34]
Skcos3728	CAMNT_0000277225	MMETSP0013_2-20120614|11982 	0.667089468	2.4418125880000003	0.6485618470000001	0.0	0.162260273	0.48548296700000004	0.96538018	0.0	3.192683352	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos3725	CAMNT_0000277699	MMETSP0013_2-20120614|12219 	13.30843489	88.04558724	7.026086671	9.776046625	0.811301363	6.31127857	1.6089669659999999	0.537538172	6.6309577310000005	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos3721	CAMNT_0000278015	MMETSP0013_2-20120614|12377 	8.071782562000001	59.44550646	3.242809233	4.227479622	1.947123271	5.0975711530000005	2.8961405389999997	1.6126145159999998	8.350094921	1.043815731	0	0	1	0	NaN	NaN
Skcos3720	CAMNT_0000276795	MMETSP0013_2-20120614|11767 	2.668357872	42.26861791	9.94461498	2.90639224	1.460342454	48.5482967	26.70885164	20.15768145	82.5185851	38.88213598	0	0	1	0	NaN	NaN
Skcos3710	CAMNT_0000276711	MMETSP0013_2-20120614|11725 	65.60824918	4.462623006	13.29551785	1.849522334	0.9735616359999999	24.27414835	6.114074471	6.450458062999999	16.70018984	10.69911124	0	1	0	0	NaN	NaN
Skcos3705	CAMNT_0000277039	MMETSP0013_2-20120614|11889 	17.37768064	137.6677097	22.69966463	12.15400391	7.626232813	33.01284175	8.688421616	11.82583978	37.08424509	18.78868316	0	1	1	0	NaN	NaN
Skcos370	CAMNT_0000274559	MMETSP0013_2-20120614|10649 	4.90310759	59.7823082	8.107023082000001	8.190741767	0.811301363	10.19514231	1.6089669659999999	1.075076344	24.55910271	2.348585395	0	1	1	0	NaN	NaN
Skcos3698	CAMNT_0000275903	MMETSP0013_2-20120614|11321 	1.5343057759999998	13.02300047	2.486153745	2.113739811	0.324520545	3.8838637360000003	0.96538018	0.0	3.6838654060000002	1.043815731	0	0	1	0	NaN	NaN
Skcos3681	CAMNT_0000275145	MMETSP0013_2-20120614|10942 	3.1686749730000003	58.49123488	2.486153745	2.90639224	1.2980821809999998	3.6411222519999997	1.287173573	1.34384543	8.595685948	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos368	CAMNT_0000273845	MMETSP0013_2-20120614|10292 	1.66772367	31.91196452	0.7566554879999999	7.92652429	1.460342454	2.912897802	2.252553752	1.34384543	7.61332184	1.043815731	0	0	1	0	K01230	mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113]
Skcos3679	CAMNT_0000275135	MMETSP0013_2-20120614|10937 	115.2397056	99.01971048	104.4184573	27.47861754	14.11664372	22.57495796	23.8127111	21.50152688	111.25273529999998	26.35634721	0	0	1	0	NaN	NaN
Skcos3669	CAMNT_0000275645	MMETSP0013_2-20120614|11192 	17.41103511	71.45810172	3.99946472	11.88978644	2.920684907	10.92336676	3.2179339319999998	3.2252290319999997	13.26191546	2.348585395	0	0	1	0	NaN	NaN
Skcos3665	CAMNT_0000275457	MMETSP0013_2-20120614|11098 	24.31541111	223.66441969999997	90.04200303	26.68596511	80.31883495	526.2635362	61.4625381	80.36195670000001	676.8488707	78.80808769	0	1	1	0	NaN	NaN
Skcos3663	CAMNT_0000274895	MMETSP0013_2-20120614|10817 	55.46848926	180.9747997	85.50207009999998	38.57575155	54.68171187	87.62967553	27.35243842	31.44598306	206.0508717	33.92401126	0	1	1	0	NaN	NaN
Skcos366	CAMNT_0000273849	MMETSP0013_2-20120614|10294 	7.438047567999999	45.04723223	15.88976524	95.11829149	6.81493145	14.56448901	2.574347146	1.6126145159999998	14.73546163	0.521907866	0	1	1	0	K01507	inorganic pyrophosphatase [EC:3.6.1.1]
Skcos3659	CAMNT_0000274685	MMETSP0013_2-20120614|10712 	10.54001359	131.1842763	11.99839416	101.72372840000001	5.354588996	22.33221648	4.505107505	2.9564599460000003	24.80469374	3.131447193	0	1	1	0	NaN	NaN
Skcos3654	CAMNT_0000274049	MMETSP0013_2-20120614|10394 	10.74014043	29.44208512	2.810434668	2.6421747630000003	1.460342454	5.8257956029999995	0.643586786	0.0	6.385366704	0.782861798	0	0	1	0	K13095	splicing factor 1
Skcos3652	CAMNT_0000273887	MMETSP0013_2-20120614|10313 	0.8005073620000001	7.746439935	5.728962977999999	9.511829149	11.35821908	52.67490191	2.574347146	2.418921774	42.97842974	2.348585395	0	1	1	0	NaN	NaN
Skcos3645	CAMNT_0000273739	MMETSP0013_2-20120614|10239 	16.51046433	49.14498669	12.53886237	8.190741767	4.381027361	9.952400823	5.148694291	4.031536289	17.92814498	3.653355059	0	0	1	0	NaN	NaN
Skcos3642	CAMNT_0000273615	MMETSP0013_2-20120614|10177 	6.037159685	39.34966953	1.1890300520000001	5.020132051	0.48678081799999995	8.738693405	0.321793393	2.68769086	9.578050056	2.87049326	0	1	0	0	NaN	NaN
Skcos3640	CAMNT_0000273481	MMETSP0013_2-20120614|10110 	6.203932052000001	31.26642786	7.5665548760000005	4.227479622	10.0601369	42.72250109	7.401248044	5.9129198910000005	41.25929255	5.480032587999999	0	1	1	0	NaN	NaN
Skcos3637	CAMNT_0000273669	MMETSP0013_2-20120614|10204 	12.60799094	342.1344305	26.59103571	33.81983697	11.844999900000001	53.16038488	19.62939698	16.39491424	50.59175158	10.96006518	0	1	1	0	NaN	NaN
Skcos3636	CAMNT_0000273525	MMETSP0013_2-20120614|10132 	11.57400227	29.83502048	10.70127047	6.605436909	1.135821908	19.66206016	3.2179339319999998	1.075076344	23.82232963	1.8266775290000001	0	1	1	0	NaN	NaN
Skcos3634	CAMNT_0000273393	MMETSP0013_2-20120614|10066 	2.201395244	60.7646466	7.9989294410000005	3.963262145	8.275273902999999	52.9176434	6.4358678639999995	4.837843547	73.92289915	8.872433714	0	1	1	0	NaN	NaN
Skcos3624	CAMNT_0000272861	MMETSP0013_2-20120614|9800 	1.067343149	18.7766968	2.053779181	2.377957287	2.2716438169999997	9.224176372	0.96538018	3.493998118	30.20769633	3.131447193	0	1	1	0	NaN	NaN
Skcos3619	CAMNT_0000272665	MMETSP0013_2-20120614|9702 	12.84147226	15.01574408	5.94515026	4.491697098	0.811301363	5.58305412	2.8961405389999997	1.8813836019999999	9.823641083	4.175262924	0	0	1	0	NaN	NaN
Skcos3615	CAMNT_0000272329	MMETSP0013_2-20120614|9534 	36.58985732	29.13335019	12.21458144	21.40161558	3.407465725	9.224176372	2.574347146	1.6126145159999998	16.70018984	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos3613	CAMNT_0000272403	MMETSP0013_2-20120614|9571 	10.60672254	5.276560536	4.648026567	39.89683893	4.7055479060000005	13.59352307	1.287173573	1.075076344	6.385366704	0.782861798	0	1	1	0	NaN	NaN
Skcos3610	CAMNT_0000272395	MMETSP0013_2-20120614|9567 	2.401522085	34.29764348	5.080401131	3.6990446689999996	6.003630087	19.41931868	5.792281077999999	5.375381719	46.41670412	7.306710117000001	0	0	1	0	NaN	NaN
Skcos361	CAMNT_0000273755	MMETSP0013_2-20120614|10247 	15.87672934	59.47357327	26.91531663	13.21087382	6.977191723	14.07900604	9.653801796	7.2567653210000005	23.82232963	5.740986521	0	1	1	0	NaN	NaN
Skcos3608	CAMNT_0000273049	MMETSP0013_2-20120614|9894 	24.91579163	95.03422327	15.99785888	14.00352625	3.894246543	15.29271346	3.539727325	8.600610751	18.91050909	5.219078655	0	1	0	0	K11644	paired amphipathic helix protein Sin3a
Skcos3605	CAMNT_0000272333	MMETSP0013_2-20120614|9536 	8.271909402999999	61.999586300000004	11.02555139	7.398089337999999	1.460342454	8.010468955	6.4358678639999995	2.9564599460000003	13.50750649	2.087631462	0	0	1	0	NaN	NaN
Skcos3604	CAMNT_0000272689	MMETSP0013_2-20120614|9714 	22.41420612	575.0047642999999	42.91317551	27.21440006	5.192328723999999	54.61683378	21.56015734	20.69521962	56.24034520000001	19.04963709	0	0	1	0	K01734	methylglyoxal synthase [EC:4.2.3.3]
Skcos36	CAMNT_0000279669	MMETSP0013_2-20120614|13204 	1.5343057759999998	52.31653638	2.594247386	6.077001956	2.5961643619999997	5.58305412	3.861520718	1.34384543	10.80600519	0.782861798	0	1	1	0	NaN	NaN
Skcos3584	CAMNT_0000271515	MMETSP0013_2-20120614|9127 	2.268104191	41.93181617	1.621404616	12.15400391	2.433904089	18.93383571	3.539727325	3.7627672039999998	7.61332184	1.8266775290000001	0	1	0	0	NaN	NaN
Skcos3582	CAMNT_0000271359	MMETSP0013_2-20120614|9049 	2.901839186	19.98356969	0.43237456399999996	2.113739811	0.162260273	2.184673351	0.0	0.0	4.420638488	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos3580	CAMNT_0000271247	MMETSP0013_2-20120614|8993 	18.27825142	24.83912805	11.89030052	24.5722253	4.218767088	9.709659339	1.6089669659999999	1.8813836019999999	13.50750649	1.043815731	0	0	1	0	NaN	NaN
Skcos3578	CAMNT_0000271249	MMETSP0013_2-20120614|8994 	29.61877238	119.6768836	14.80882883	12.15400391	5.841369814	16.50642088	2.8961405389999997	4.031536289	25.29587579	4.175262924	0	1	1	0	NaN	NaN
Skcos3574	CAMNT_0000270737	MMETSP0013_2-20120614|8738 	6.537476786	27.30900745	5.620869337	3.1706097160000004	1.135821908	18.44835274	3.539727325	5.644150805	11.54277827	3.392401126	0	1	0	0	NaN	NaN
Skcos3572	CAMNT_0000270733	MMETSP0013_2-20120614|8736 	8.73887203	4.097754459	0.10809364099999999	0.528434953	0.324520545	9.466917856	0.0	0.0	0.245591027	0.521907866	0	1	0	0	NaN	NaN
Skcos3569	CAMNT_0000270589	MMETSP0013_2-20120614|8664 	7.538110988	43.53162442	5.296588413	3.4348271930000003	1.460342454	8.981434888999999	1.287173573	0.8063072579999999	9.823641083	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos3567	CAMNT_0000271031	MMETSP0013_2-20120614|8885 	6.370704419	11.67579353	6.485618465	3.4348271930000003	1.2980821809999998	30.58542692	4.183314112	5.375381719	8.595685948	3.131447193	0	1	0	0	K09490	heat shock 70kDa protein 5
Skcos3564	CAMNT_0000270927	MMETSP0013_2-20120614|8833 	6.904375994	80.72014947	3.242809233	6.077001956	1.947123271	8.981434888999999	2.8961405389999997	1.075076344	8.350094921	2.087631462	0	0	1	0	NaN	NaN
Skcos3563	CAMNT_0000270925	MMETSP0013_2-20120614|8832 	21.88053455	140.86732619999998	9.728427697999999	5.548567003	6.652671177	21.84673351	6.7576612570000005	4.300305375	31.43565147	4.958124722	0	0	1	0	NaN	NaN
Skcos3558	CAMNT_0000270409	MMETSP0013_2-20120614|8574 	26.81699661	173.5370946	30.05003222	26.95018259	8.762054721	70.63777169	27.03064503	20.96398871	67.04635039	22.70299215	0	1	1	0	NaN	NaN
Skcos3554	CAMNT_0000271205	MMETSP0013_2-20120614|8972 	20.74648245	104.88567409999999	7.8908357989999995	14.5319612	4.867808179	22.33221648	7.723041437000001	9.406918009	34.38274379	10.43815731	0	0	1	0	K12618	5'-3' exoribonuclease 1 [EC:3.1.13.-]
Skcos3550	CAMNT_0000269749	MMETSP0013_2-20120614|8244 	8.371972823	0.61746985	33.07665417	14.5319612	1.460342454	6.068537087	13.83711591	17.2012215	48.13584131	18.00582136	0	0	1	0	NaN	NaN
Skcos3548	CAMNT_0000269735	MMETSP0013_2-20120614|8237 	3.23538392	46.75930773	2.161872822	4.491697098	1.460342454	6.068537087	1.6089669659999999	1.34384543	10.06923211	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos3547	CAMNT_0000269581	MMETSP0013_2-20120614|8160 	1.56766025	41.03367821	1.297123693	2.377957287	0.811301363	4.85482967	0.0	0.268769086	4.666229515	0.0	0	0	1	0	K06672	cohesin loading factor subunit SCC2
Skcos3544	CAMNT_0000269823	MMETSP0013_2-20120614|8281 	5.370070217	13.97727206	6.053243901	19.28787577	8.437534176	12.37981566	3.539727325	1.6126145159999998	10.80600519	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos3543	CAMNT_0000269643	MMETSP0013_2-20120614|8191 	8.33861835	24.10939096	1.405217334	0.7926524290000001	0.9735616359999999	1.213707417	0.96538018	0.268769086	4.666229515	0.260953933	0	0	1	0	NaN	NaN
Skcos3536	CAMNT_0000269337	MMETSP0013_2-20120614|8038 	24.58224689	122.45549799999999	161.9242744	16.64570101	34.72369834	457.08221339999994	238.44890440000003	182.2254403	689.6196041000001	229.9004148	0	0	1	0	NaN	NaN
Skcos353	CAMNT_0000273295	MMETSP0013_2-20120614|10017 	2.168040771	39.46193677	3.134715592	10.0402641	1.135821908	2.670156318	1.6089669659999999	0.537538172	6.876548757999999	0.521907866	0	0	1	0	NaN	NaN
Skcos352	CAMNT_0000273197	MMETSP0013_2-20120614|9968 	12.541282	22.84638445	4.107558361000001	2.6421747630000003	1.947123271	12.86529862	9.010215009	5.106612633	18.91050909	7.56766405	0	0	1	0	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.74.4.1.16]
Skcos3519	CAMNT_0000268123	MMETSP0013_2-20120614|7431 	8.805580977	18.38376144	0.864749129	6.077001956	0.324520545	1.9419318680000002	0.321793393	1.075076344	12.03396033	0.782861798	0	0	1	0	NaN	NaN
Skcos3516	CAMNT_0000268271	MMETSP0013_2-20120614|7505 	2.968548132	16.86815363	1.94568554	3.6990446689999996	0.64904109	0.72822445	0.0	0.268769086	4.420638488	0.521907866	0	0	1	0	K16365	small glutamine-rich tetratricopeptide repeat-containing protein alpha
Skcos3508	CAMNT_0000268097	MMETSP0013_2-20120614|7418 	1.967913931	23.91292328	3.242809233	2.90639224	2.433904089	2.184673351	0.96538018	2.418921774	23.33114757	1.043815731	0	0	1	0	NaN	NaN
Skcos3506	CAMNT_0000267955	MMETSP0013_2-20120614|7347 	5.837032845	71.23356723	7.6746485170000005	11.09713401	3.245205452	4.369346703	2.8961405389999997	2.68769086	12.77073341	3.653355059	0	0	1	0	NaN	NaN
Skcos3505	CAMNT_0000285575	MMETSP0013_2-20120614|16157 	1.000634202	8.111308483	1.405217334	1.849522334	0.324520545	8.981434888999999	0.643586786	0.537538172	10.80600519	0.782861798	0	1	1	0	NaN	NaN
Skcos3504	CAMNT_0000285565	MMETSP0013_2-20120614|16152 	2.4682310309999997	10.16018571	1.513310975	2.113739811	0.162260273	3.155639285	0.96538018	0.0	6.385366704	2.6095393280000003	0	0	1	0	K06942	COG:&nbsp;COG0012
Skcos3499	CAMNT_0000285317	MMETSP0013_2-20120614|16028 	3.735701021	146.00355269999997	6.593712106	14.79617868	7.626232813	28.64349505	11.90635555	12.63214704	37.57542714	7.56766405	0	0	1	0	K02728	20S proteasome subunit alpha 3 [EC:3.4.25.1]
Skcos3493	CAMNT_0000285547	MMETSP0013_2-20120614|16143 	0.40025368100000003	44.7104305	2.594247386	1.321087382	0.9735616359999999	88.84338295	4.505107505	6.987996235	53.04766185	1.8266775290000001	0	1	1	0	K02155	V-type H+-transporting ATPase 16kDa proteolipid subunit
Skcos3490	CAMNT_0000285757	MMETSP0013_2-20120614|16248 	4.369436015	17.87855884	1.837591899	3.4348271930000003	0.811301363	18.44835274	1.287173573	0.8063072579999999	13.75309752	1.5657235969999999	0	1	1	0	NaN	NaN
Skcos3488	CAMNT_0000285533	MMETSP0013_2-20120614|16136 	1.2007610420000001	14.34214061	0.97284277	1.321087382	0.162260273	2.912897802	0.643586786	0.0	3.192683352	0.0	0	0	1	0	NaN	NaN
Skcos3471	CAMNT_0000284439	MMETSP0013_2-20120614|15589 	26.91706003	53.69181013	11.24173867	6.605436909	3.569725998	23.30318241	7.07945465	5.644150805	21.85760141	6.262894386	0	0	1	0	NaN	NaN
Skcos3469	CAMNT_0000284433	MMETSP0013_2-20120614|15586 	4.736335223	26.32666906	3.350902874	4.227479622	2.109383544	6.068537087	0.321793393	1.8813836019999999	9.086868002000001	0.782861798	0	0	1	0	K03364	cell division cycle 20-like protein 1, cofactor of APC complex
Skcos3465	CAMNT_0000284951	MMETSP0013_2-20120614|15845 	14.675968300000003	116.98246979999999	5.512775696	11.36135148	5.030068451	25.97333873	1.930760359	2.418921774	8.595685948	4.175262924	0	1	0	0	NaN	NaN
Skcos3463	CAMNT_0000284783	MMETSP0013_2-20120614|15761 	0.6003805210000001	25.14786298	4.431839285	3.6990446689999996	4.543287633	3.6411222519999997	1.287173573	0.537538172	11.788369300000001	3.392401126	0	0	1	0	NaN	NaN
Skcos346	CAMNT_0000273681	MMETSP0013_2-20120614|10210 	12.14102832	195.5414747	15.88976524	29.0639224	7.950753357999999	19.17657719	9.332008403	6.987996235	30.45328736	9.394341578999999	0	1	1	0	NaN	NaN
Skcos3456	CAMNT_0000284757	MMETSP0013_2-20120614|15748 	0.633734995	12.6019983	0.7566554879999999	0.0	0.0	7.2822445039999995	0.0	0.537538172	4.420638488	0.0	0	1	0	0	NaN	NaN
Skcos3444	CAMNT_0000284919	MMETSP0013_2-20120614|15829 	5.036525483	98.79517599	17.94354442	14.26774372	8.599794449	34.95477362	9.010215009	5.9129198910000005	43.22402077	5.480032587999999	0	1	1	0	NaN	NaN
Skcos3440	CAMNT_0000284901	MMETSP0013_2-20120614|15820 	0.366899207	5.613362272000001	0.0	0.7926524290000001	0.324520545	0.242741483	0.0	0.0	3.192683352	0.0	0	0	1	0	K09966	hypothetical protein
Skcos3438	CAMNT_0000284893	MMETSP0013_2-20120614|15816 	48.49740432	218.97726219999998	50.26354311	5.020132051	21.09383544	255.6067821	56.31384381	46.76582096	115.18219170000002	39.40404385	0	1	1	0	NaN	NaN
Skcos343	CAMNT_0000273633	MMETSP0013_2-20120614|10186 	0.700443941	1.150739266	0.864749129	0.528434953	0.0	18.93383571	0.0	0.0	5.89418465	0.0	0	1	1	0	NaN	NaN
Skcos3428	CAMNT_0000284535	MMETSP0013_2-20120614|15637 	10.47330465	47.09610946	10.05270862	8.983394196	4.218767088	5.0975711530000005	3.2179339319999998	1.34384543	15.71782573	2.087631462	0	0	1	0	NaN	NaN
Skcos3423	CAMNT_0000286805	MMETSP0013_2-20120614|16772 	0.8005073620000001	24.53039313	0.21618728199999998	3.4348271930000003	0.162260273	1.699190384	0.0	0.268769086	3.929456433	1.8266775290000001	0	0	1	0	K07195	exocyst complex component 7
Skcos3422	CAMNT_0000286635	MMETSP0013_2-20120614|16687 	229.14523219999998	234.4140085	164.9508963	258.1404744	56.79109542	73.30792801	21.88195074	19.35137419	61.6433478	27.13920901	0	1	1	0	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Skcos3420	CAMNT_0000286631	MMETSP0013_2-20120614|16685 	1.901204984	14.22987336	7.026086671	5.020132051	7.950753357999999	10.92336676	0.643586786	1.8813836019999999	10.06923211	1.5657235969999999	0	1	1	0	NaN	NaN
Skcos3419	CAMNT_0000286629	MMETSP0013_2-20120614|16684 	131.9169423	49.173053499999995	50.04735582	5.81278448	1.947123271	15.29271346	10.61918198	3.7627672039999998	33.89156174	5.480032587999999	0	0	1	0	NaN	NaN
Skcos3417	CAMNT_0000284135	MMETSP0013_2-20120614|15437 	33.38782787	50.63252769	27.78006576	16.11726606	3.407465725	26.4588217	11.58456216	10.48199435	47.39906823	16.44009776	0	0	1	0	NaN	NaN
Skcos3414	CAMNT_0000283775	MMETSP0013_2-20120614|15257 	3.769055494	10.91798962	26.37484843	14.79617868	12.98082181	33.7410662	39.25879397	30.639675800000003	9.578050056	15.39628203	0	0	0	1	NaN	NaN
Skcos3409	CAMNT_0000284229	MMETSP0013_2-20120614|15484 	4.069245755	5.894030386	21.18635365	25.36487773	8.275273902999999	35.197515100000004	10.94097537	7.525534407	33.40037968	11.74292697	0	1	1	0	NaN	NaN
Skcos3408	CAMNT_0000284079	MMETSP0013_2-20120614|15409 	12.20773726	43.84035935	6.809899389	5.284349527	2.5961643619999997	8.010468955	0.643586786	1.075076344	10.31482314	1.043815731	0	1	1	0	NaN	NaN
Skcos340	CAMNT_0000272627	MMETSP0013_2-20120614|9683 	47.83031485	199.3866279	84.31304005	22.19426801	34.56143807	46.12088186	9.010215009	13.97599247	5.648593622999999	9.655295512	0	1	1	0	NaN	NaN
Skcos3395	CAMNT_0000283173	MMETSP0013_2-20120614|14956 	2.8351302389999997	20.76944041	2.9185283089999996	1.849522334	0.48678081799999995	1.213707417	0.96538018	0.268769086	4.17504746	1.043815731	0	0	1	0	NaN	NaN
